respondent_id,submitted_at,department,rating,nps,comment
R102153,2025-11-22,Support,4,7,The team is fantastic because communication is clear and helpful. Thanks for asking.
R104008,2025-12-14,Marketing,3,4,Average experience so far because a few things work well but others need attention. Please look into it.
R102754,2025-12-22,Engineering,5,9,Couldn't ask for a better setup because communication is clear and helpful. Would recommend.
R102739,2025-08-08,Marketing,3,5,"Not bad, not great because a few things work well but others need attention. Would recommend."
R100685,2025-08-17,Marketing,4,7,Genuinely love working here because the tools we use are reliable. Thanks for asking.
R101277,2025-01-07,Operations,5,9,Genuinely love working here because my feedback gets acted on quickly. Would recommend.
R104193,2025-09-04,Sales,4,9,Couldn't ask for a better setup because onboarding was smooth and friendly. Would recommend.
R100783,2025-03-14,Marketing,4,7,Really happy with how things are going because my feedback gets acted on quickly. That's my honest take.
R105922,2025-11-07,Support,4,9,Couldn't ask for a better setup because the managers actually listen. Please look into it.
R103820,2025-11-08,Sales,4,8,Genuinely love working here because the tools we use are reliable. Needs to change soon.
R100379,2025-12-13,Engineering,4,7,So impressed with the support because communication is clear and helpful. That's my honest take.
R106803,2025-09-28,Engineering,2,4,This has been frustrating because communication is terrible. Needs to change soon.
R107675,2025-10-16,Engineering,2,4,Really unhappy with the situation because workload is overwhelming and unfair. Needs to change soon.
R106051,2025-07-16,People,5,10,Genuinely love working here because leadership is transparent. Thanks for asking.
R100787,2025-09-26,Support,3,4,"Could go either way because good people, unclear direction. That's my honest take."
R101318,2025-12-30,Sales,5,8,Best experiance I've had because the tools we use are reliable. That's my honest take.
R104848,2025-08-11,Support,5,9,So impressed with the support because communication is clear and helpful. That's my honest take.
R101699,2025-07-10,Support,3,4,"Not bad, not great because improving slowly but still gaps. Would recommend."
R106395,2025-09-21,Engineering,4,9,So impressed with the support because the managers actually listen. Please look into it.
R107283,2025-08-23,Sales,5,10,Everything has been excellent because my feedback gets acted on quickly. Please look into it.
R101590,2025-03-31,People,5,8,Everything has been excellent because the tools we use are reliable.
R103145,2025-05-19,Operations,4,9,So impressed with the support because onboarding was smooth and friendly. Needs to change soon.
R103098,2025-06-13,Operations,4,9,COULDN'T ASK FOR A BETTER SETUP BECAUSE ONBOARDING WAS SMOOTH AND FRIENDLY.
R100517,2025-09-19,Marketing,2,4,Pretty let down lately because promises are never kept.
R106588,2025-03-01,Support,4,7,Best experience I've had because communication is clear and helpful. Thanks for asking.
R104267,2025-12-22,Support,5,8,So impressed with the support because communication is clear and helpful. Hope it stays this way.
R102980,2025-03-02,People,5,8,So impressed with the support because the managers actually listen. Hope it stays this way.
R102075,2025-05-21,Support,2,2,Not a great experience at all because management ignores our concerns. Hope it stays this way.
R105802,2025-08-15,Engineering,2,4,Honestly disappointed because workload is overwhelming and unfair. Thanks for asking.
R101229,2025-01-04,Support,3,4,"Mixed feelings honestly because good people, unclear direction. Would recommend."
R107887,2025-03-28,Support,5,8,Best experience I've had because leadership is transparent.
R100907,2025-04-18,Operations,3,5,Average experience so far because decent tools but slow processes. Needs to change soon.
R101234,2025-03-22,Operations,3,6,"Some good, some bad because improving slowly but still gaps. Thanks for asking."
R104609,2025-09-13,Operations,4,9,Everything has been excellent because comunication is clear and helpful. Hope it stays this way.
R102356,2025-02-03,Engineering,2,3,
R107731,2025-03-02,Sales,2,4,Honestly disappointed because communication is terrible. Hope it stays this way.
R105430,2025-03-01,Marketing,4,9,
R101939,2025-06-24,Sales,2,4,I KEEP RUNNING INTO PROBLEMS BECAUSE MANAGEMENT IGNORES OUR CONCERNS. PLEASE LOOK INTO IT.
R104447,2025-12-28,Engineering,4,8,Really happy with how things are going because the managers actually listen. That's my honest take.
R102118,2025-07-11,Sales,3,6,"Not bad, not great because good people, unclear direction. Thanks for asking."
R104170,2025-02-11,Engineering,5,8,BEST EXPERIENCE I'VE HAD BECAUSE THE TOOLS WE USE ARE RELIABLE. THAT'S MY HONEST TAKE.
R100872,2025-01-18,Support,3,4,
R107332,2025-08-25,Engineering,4,8,So impressed with the support because the tools we use are reliable. Hope it stays this way.
R102781,2025-12-25,Operations,3,5,Average experience so far because the basics are fine though support lags. Would recommend.
R103774,2025-09-14,Marketing,2,4,REALLY UNHAPPY WITH THE SITUATION BECAUSE THE PROCESS IS SLOW AND CONFUSING. NEEDS TO CHANGE SOON.
R104551,2025-08-23,Sales,5,9,
R101455,2025-07-31,People,1,0,I keep running into problems because the tools crash constantly. Needs to change soon.
R107219,2025-02-07,Sales,1,1,Honestly disappointed because the tools crash constantly. Needs to change soon.
R102652,2025-04-28,Operations,3,6,
R101801,2025-06-30,Sales,4,8,So impressed with the support because communication is clear and helpful. Please look into it.
R104154,2025-11-11,People,4,8,The team is fantastic because the tools we use are reliable. Please look into it.
R102416,2025-06-10,Operations,5,9,COULDN'T ASK FOR A BETTER SETUP BECAUSE GREAT WORK-LIFE BALANCE.
R103306,2025-03-03,Support,4,8,Couldn't ask for a better setup because communication is clear and helpful. Hope it stays this way.
R102786,2025-05-11,Operations,5,10,The team is fantastic because my feedback gets acted on quickly. Please look into it.
R105577,2025-07-29,People,4,7,Everything has been excellent because communication is clear and helpful. Would recommend.
R100927,2025-07-07,Engineering,2,4,Not a great experience at all because workload is overwhelming and unfair. Would recommend.
R106246,2025-01-22,Engineering,4,9,So impressed with the support because great work-life balance.
R107211,2025-11-04,Support,5,8,So impressed with the support because leadership is transparent. Would recommend.
R107563,2025-11-28,Engineering,4,9,
R104460,2025-08-18,Marketing,2,3,I keep running into problems because promises are never kept. Thanks for asking.
R100769,2025-03-11,Support,5,8,Really happy with how things are going because my feedback gets acted on quickly. Hope it stays this way.
R107096,2025-02-08,Support,2,4,I keep running into problems because the process is slow and confusing. Hope it stays this way.
R100139,2025-05-31,Support,5,8,Best experiance I've had because great work-life balance. Please look into it.
R105745,2025-03-24,Operations,4,8,So impressed with the support because the managers actually listen. That's my honest take.
R103858,2025-02-21,Support,1,1,Honestly disappointed because the process is slow and confusing. Hope it stays this way.
R103269,2025-11-27,Operations,5,8,Genuinely love working here because the managers actually listen.
R105741,2025-08-19,People,4,9,THE TEAM IS FANTASTIC BECAUSE ONBOARDING WAS SMOOTH AND FRIENDLY. PLEASE LOOK INTO IT.
R100352,2025-04-29,Support,1,2,The whole thing feels broken because nobody responds to my requests. Needs to change soon.
R105236,2025-07-04,Operations,5,9,Best experience I've had because my feedback gets acted on quickly.
R102656,2025-12-19,Support,5,10,Genuinely love working here because the tools we use are reliable. Thanks for asking.
R101360,2025-10-04,Sales,3,4,It's okay overall because decent tools but slow processes. Needs to change soon.
R105248,2025-04-29,Sales,1,2,Pretty let down lately because communication is terrible. That's my honest take.
R105067,2025-12-05,Engineering,2,4,
R107706,2025-11-28,People,4,9,Everything has been excellent because communication is clear and helpful. Please look into it.
R101656,2025-03-02,Support,4,9,Best experience I've had because my feedback gets acted on quickly. Needs to change soon.
R101751,2025-09-01,Support,4,9,The team is fantastic because the tools we use are reliable. Thanks for asking.
R101048,2025-08-19,Support,3,4,Mixed feelings honestly because decent tools but slow processes. Thanks for asking.
R104512,2025-03-22,Engineering,5,8,Couldn't ask for a better setup because the tools we use are reliable.
R107164,2025-02-09,Engineering,1,1,Honestly disappointed because the process is slow and confusing. That's my honest take.
R100044,2025-03-10,Engineering,2,3,Really unhappy with the situation because nobody responds to my requests. Would recommend.
R103706,2025-05-26,Sales,5,8,Best experience I've had because the tools we use are reliable. Needs to change soon.
R101118,2025-03-06,Support,5,9,Couldn't ask for a better setup because onboarding was smooth and friendly. Needs to change soon.
R102129,2025-02-12,People,4,8,The team is fantastic because leadership is transparent.
R102748,2025-07-31,Operations,4,7,
R101555,2025-12-07,Operations,4,7,The team is fantastic because great work-life balance. Please look into it.
R106454,2025-08-14,Sales,4,8,Genuinely love working here because great work-life balance. Needs to change soon.
R105038,2025-01-12,Sales,3,4,Average experience so far because the basics are fine though support lags. Needs to change soon.
R105671,2025-05-23,Operations,4,7,Really happy with how things are going because onboarding was smooth and friendly.
R101671,2025-02-07,Engineering,4,7,Everything has been excellent because leadership is transparent. Needs to change soon.
R107331,2025-02-06,People,3,4,"Some good, some bad because decent tools but slow processes. Needs to change soon."
R104136,2025-03-16,Engineering,2,4,I keep running into problems because management ignores our concerns. Needs to change soon.
R107680,2025-04-11,Marketing,5,9,Best experience I've had because great work-life balance. That's my honest take.
R102812,2025-09-28,Operations,1,0,Not a great experience at all because promises are never kept. Needs to change soon.
R105311,2025-12-26,Operations,3,5,"Average experience so far because good people, unclear direction. Hope it stays this way."
R101420,2025-09-02,People,4,8,So impressed with the support because the managers actually listen. Would recommend.
R105069,2025-11-07,Support,2,2,The whole thing feels broken because the process is slow and confusing. Please look into it.
R103777,2025-09-08,Marketing,4,9,The team is fantastic because leadership is transparent. Would recommend.
R106783,2025-12-01,Operations,4,8,
